input,cores,chunk_size,run1s1,run1s2,run1e1,run1e2,run2s1,run2s2,run2e1,run2e2,run3s1,run3s2,run3e1,run3e2,run4s1,run4s2,run4e1,run4e2,run5s1,run5s2,run5e1,run5e2
30000,52,64,0.725735,0.736969,21.806016,22.553769,0.707616,0.719489,21.805776,21.813516,0.720055,0.721240,21.814551,21.802878,0.708379,0.736505,21.807255,21.802880,0.698788,0.730120,21.804656,21.809511
30000,52,128,0.827136,0.801713,21.805228,21.801207,0.821222,0.810912,21.804106,21.829356,0.829248,0.802586,21.850327,21.833491,0.834845,0.790000,21.799804,21.801984,0.831336,0.811293,21.804559,21.863116
30000,52,256,0.920965,0.937790,21.803175,21.802352,0.916807,0.950370,21.802395,22.326831,0.914011,0.939708,21.816122,22.547038,0.930822,0.954114,21.805247,21.815791,0.915740,0.948658,21.807636,21.802839
30000,52,512,1.198871,1.208285,21.805403,22.230646,1.206989,1.223967,21.804506,21.807813,1.236520,1.185142,21.806051,21.929351,1.227479,1.197582,21.806418,21.847264,1.256091,1.231715,21.822824,22.374677
30000,52,1024,2.160644,2.022145,21.803532,21.804074,2.114173,2.071060,21.812194,21.812005,2.021603,2.101380,21.803096,21.802962,2.104312,2.086938,21.805590,21.801253,2.039831,2.183735,21.848035,21.827572
30000,52,2048,3.865138,3.576627,21.803905,21.802715,3.646510,3.573964,21.816986,21.825505,3.822948,3.463151,21.804886,21.801329,3.511816,3.652619,21.805619,21.810916,3.575735,3.653108,21.806195,22.282987
30000,52,4096,6.962456,7.057028,21.803358,21.914847,6.691393,6.585352,21.804720,21.808505,6.627456,6.667033,21.803875,21.816974,6.834792,6.736117,21.804523,21.801793,6.623051,6.591835,21.804270,21.905359
30000,56,1,0.632191,0.619205,21.804651,21.979075,0.626818,0.624701,21.805303,22.458528,0.633566,0.620034,21.810431,21.797999,0.633876,0.631750,21.805696,22.528049,0.613128,0.619329,21.805176,21.820047
30000,56,10,0.626193,0.636629,21.805162,21.916847,0.627671,0.628590,21.804765,22.554324,0.626615,0.636571,21.811413,21.929813,0.620632,0.627551,21.808896,21.801934,0.623033,0.661155,21.802939,21.808936
30000,56,16,0.639169,0.639751,21.804582,21.801698,0.633174,0.630784,21.803943,21.912174,0.645734,0.641659,21.812028,21.798155,0.649010,0.631517,21.803774,21.802437,0.647942,0.635333,21.804163,22.521979
30000,56,32,0.671502,0.650707,21.807139,21.920661,0.654418,0.664079,21.804820,22.533478,0.661549,0.650567,21.811574,21.812574,0.652552,0.660325,21.809175,22.553732,0.647687,0.679895,21.806052,21.816945
30000,56,64,0.700061,0.685937,21.805201,21.805404,0.655719,0.702669,21.804728,21.827179,0.652406,0.695746,21.810286,21.821557,0.670219,0.687338,21.804089,21.939100,0.677796,0.686722,21.802820,21.812706
30000,56,128,0.782314,0.753185,21.803431,21.829672,0.783215,0.768377,21.803613,21.832321,0.785286,0.757141,21.813043,21.835731,0.782512,0.754795,21.802557,21.843336,0.786249,0.758998,21.804728,21.811095
30000,56,256,0.872836,0.891629,21.803978,21.802478,0.883392,0.889246,21.805030,21.807696,0.876880,0.889061,21.829036,21.802153,0.876907,0.886708,21.803042,21.889816,0.876010,0.883797,21.811269,21.808243
30000,56,512,1.131942,1.138450,21.809395,21.800824,1.149732,1.112283,21.805517,21.992473,1.144259,1.112394,21.808242,21.862302,1.158721,1.137403,21.809070,21.805238,1.160315,1.143359,21.828434,21.802300
30000,56,1024,2.083183,2.050489,21.809346,22.351026,2.137818,2.153514,21.810927,21.814206,2.066039,2.065595,21.805018,21.810436,2.091761,2.173427,21.809881,21.914670,2.021068,2.106770,21.826467,21.802248
30000,56,2048,3.523892,3.797961,21.804424,22.554941,3.639970,3.922770,21.808056,21.806198,3.441021,3.525320,21.808173,21.911216,3.585829,3.572270,21.808881,21.812684,3.518698,3.535961,21.809352,21.931545
30000,56,4096,6.869894,6.561092,21.811967,21.934565,6.627649,7.055539,21.808617,21.816452,6.663734,6.588760,21.811835,21.808269,6.536254,6.544704,21.810189,22.552900,6.512648,6.734586,21.808455,21.810065
30000,60,1,0.589118,0.597582,21.803475,22.552858,0.621120,0.599446,21.809488,21.990491,0.600941,0.609488,21.813646,21.926523,0.603018,0.595045,21.806562,21.956553,0.593863,0.614583,21.810360,21.809695
30000,60,10,0.618176,0.606340,21.803085,21.886291,0.612919,0.602338,21.810613,21.806578,0.627362,0.612164,21.829758,22.168584,0.623518,0.615984,21.809960,21.850964,0.603018,0.584716,21.816352,21.811792
30000,60,16,0.619732,0.603103,21.804673,21.803513,0.603795,0.609194,21.811524,21.929661,0.618109,0.611195,21.828757,21.924505,0.603143,0.594376,21.810444,21.806555,0.608233,0.601744,21.799468,21.940420
30000,60,32,0.658430,0.609004,21.804425,21.799810,0.634712,0.630063,21.809585,21.903833,0.614421,0.649108,21.810190,21.805195,0.619202,0.613924,21.808867,21.894719,0.611239,0.638351,21.804762,21.903959
30000,60,64,0.678261,0.677789,21.804223,21.889043,0.642206,0.663593,21.803682,21.889024,0.673176,0.646264,21.807965,22.291487,0.668972,0.681225,21.805286,22.492378,0.622285,0.663744,21.804094,22.562353
30000,60,128,0.755775,0.736492,21.804239,21.882405,0.745581,0.725271,21.809412,21.913099,0.756896,0.718353,21.814050,21.823211,0.728431,0.723845,21.808542,21.805387,0.734849,0.718610,21.810809,21.971819
30000,60,256,0.870145,0.946533,21.804302,22.084688,0.876040,0.864162,21.809295,21.872408,0.865811,0.878881,21.817023,21.878367,0.850442,0.865781,21.809616,21.803240,0.876652,0.873632,21.810112,21.813252
30000,60,512,1.095238,1.132450,21.804538,21.803333,1.168084,1.098738,21.807009,21.804092,1.107132,1.125280,21.823673,21.849884,1.172705,1.205722,21.804607,22.394684,1.094660,1.109607,21.808322,21.806021
30000,60,1024,2.088881,1.985971,21.809451,21.801331,2.107523,2.030581,21.803106,21.801600,2.163843,2.205530,21.809002,22.555646,2.018788,2.092177,21.810110,21.802718,2.018576,1.963424,21.816238,22.271742
30000,60,2048,3.436667,3.521295,21.810671,22.553148,3.547369,3.704503,21.808807,21.807948,3.935967,3.567095,21.809602,21.823241,3.465433,3.569043,21.811370,22.340996,3.570358,3.541388,21.804687,21.820437
30000,60,4096,6.539138,6.665227,21.804788,21.894002,6.512697,6.506586,21.805153,21.803384,6.516797,6.893960,21.804812,22.720629,6.580598,6.612981,21.804060,21.954846,6.569670,6.570825,21.803754,21.923796
30000,64,1,0.545013,0.539751,21.808498,21.870926,0.540074,0.545245,21.810563,22.553249,0.542804,0.545198,21.813817,21.896446,0.540958,0.543538,21.810558,22.555927,0.543016,0.539438,21.803189,21.929586
30000,64,10,0.550278,0.550358,21.810284,21.806014,0.553735,0.559668,21.809864,21.806464,0.545905,0.559973,21.845603,21.803835,0.550072,0.558858,21.807942,21.804012,0.551698,0.554241,21.805792,21.802848
30000,64,16,0.569456,0.557358,21.808869,21.892153,0.564593,0.556546,21.810961,21.802260,0.566546,0.570517,21.809886,21.804106,0.562220,0.555079,21.809606,21.801483,0.568631,0.557932,21.805131,21.802036
30000,64,32,0.585722,0.585496,21.811618,21.802632,0.571874,0.572904,21.805772,21.802746,0.571266,0.576457,21.804799,21.810848,0.579338,0.588831,21.808192,21.921806,0.575419,0.577434,21.805275,21.801180
30000,64,64,0.586630,0.620414,21.816389,21.807118,0.609520,0.612317,21.805257,21.803560,0.592949,0.609164,21.809478,21.816931,0.585910,0.607992,21.810383,21.801982,0.590753,0.611495,21.803898,21.800932
30000,64,128,0.694732,0.684474,21.829137,21.803330,0.698363,0.676569,21.806308,21.804021,0.695595,0.676597,21.809368,21.907591,0.687068,0.689074,21.807308,21.799984,0.708848,0.682186,21.807666,22.515966
30000,64,256,0.825870,0.834679,21.820234,21.931616,0.841976,0.835666,21.803529,21.895039,0.859143,0.824998,21.809343,21.820831,0.824169,0.835125,21.808841,21.801417,0.835140,0.820765,21.806873,22.083537
30000,64,512,1.115743,1.133079,21.809069,21.879397,1.160023,1.132011,21.813649,21.801310,1.109712,1.140223,21.817553,21.804924,1.078117,1.103593,21.809441,21.839240,1.105408,1.109939,21.810512,21.839125
30000,64,1024,2.051318,2.015861,21.807223,21.892588,2.026328,2.045641,21.809812,21.807048,1.967259,2.165013,21.826691,21.802374,2.072077,2.001717,21.808504,21.903351,1.989359,1.973818,21.808714,21.818220
30000,64,2048,3.562076,3.494982,21.810579,21.804184,3.491756,3.547128,21.804658,21.815686,3.596531,3.684956,21.802296,21.804731,3.506866,3.508997,21.805627,22.206752,3.574591,3.417535,21.807708,21.802902
30000,64,4096,6.618542,6.841372,21.802168,21.807249,6.786206,6.546210,21.884009,21.804954,6.579203,6.566244,21.806689,21.887295,6.574277,6.518791,21.835194,21.803973,6.572932,6.667079,21.844744,22.511594
100000,1,1,314.838320,315.231970,267.649570,267.710521,314.860825,315.563211,267.759007,267.692090,314.832404,314.915179,267.733386,267.771083,314.863897,314.895878,267.682443,267.684787,314.940622,314.990278,267.695963,267.718159
100000,1,10,314.881850,314.834737,267.725077,267.677536,314.843823,315.711952,267.705523,267.805779,314.831037,314.991046,267.702104,267.735740,314.896697,315.251946,267.744769,267.736595,314.929041,315.116638,267.709890,269.186949
100000,1,16,314.845061,314.884428,267.755270,267.694262,314.944634,316.274338,267.736507,267.721830,314.913796,315.197407,267.739034,267.723100,314.852464,314.852174,267.701932,268.516607,314.927421,315.704878,267.683994,267.798379
100000,1,32,314.893414,315.030680,267.716996,267.743863,314.858298,314.806821,267.734120,267.715697,314.875938,314.786491,267.675794,267.791152,314.914320,314.888818,267.729516,268.423868,314.850685,314.845588,267.727158,267.786523
100000,1,64,315.083971,314.833675,267.763378,268.452823,314.929487,314.800634,267.693630,267.745270,314.870819,315.553781,267.702422,267.748412,314.937378,315.687386,267.689879,267.680040,315.082629,314.790061,267.816988,267.684267
100000,1,128,314.832847,314.864072,267.694859,267.776225,314.942968,317.347914,267.702316,267.713902,314.933247,316.146255,267.737867,267.739838,314.927008,314.888140,267.774616,267.677774,314.829305,314.877852,267.722603,268.423038
100000,1,256,314.854903,314.970322,267.820498,267.690037,315.181006,314.882457,267.720375,267.702927,315.669265,314.902123,267.833435,267.740161,314.942407,314.896651,267.720678,267.716140,315.722633,314.910873,267.707871,267.775470
100000,1,512,315.600244,314.837718,267.778070,267.710171,315.905961,314.890468,269.258218,267.744969,315.710136,314.925787,268.535022,267.704455,314.905100,314.872725,267.749307,267.727670,314.915414,314.971434,267.722945,267.733641
100000,1,1024,316.140532,314.889605,267.722490,267.814174,314.891603,314.914688,267.691377,267.720830,314.809979,314.891978,267.716748,267.725605,315.673270,314.876865,268.487848,267.713836,315.968064,314.940355,267.693090,267.764526
100000,1,2048,314.812096,314.965990,267.823988,267.723663,314.845594,314.975146,267.700873,267.693561,315.211639,314.899644,267.688463,267.720613,315.924179,314.938239,267.775822,267.801915,314.812449,314.907686,268.443470,267.700552
100000,1,4096,314.920388,314.901656,267.710654,267.713158,314.873587,314.827622,267.778336,267.680802,315.532062,314.886147,268.449433,267.779019,315.627499,314.942634,267.730662,267.694852,314.882697,314.912426,268.499197,267.702802
100000,2,1,170.438544,169.244982,267.647298,267.658271,170.531052,169.248581,267.733119,267.726885,169.984536,169.340622,267.667339,267.713226,170.127896,169.677805,267.739071,267.690450,169.763879,168.904876,267.694754,267.706679
100000,2,10,169.780339,169.493938,267.747064,267.682322,170.832263,169.472918,267.668615,267.691650,170.308471,169.175101,268.426799,267.896069,169.546946,169.210515,267.772040,267.681576,170.587808,169.277069,267.678645,267.697579
100000,2,16,170.329955,168.884181,267.765989,267.699960,170.287335,169.153637,267.681184,267.610338,170.216124,169.684643,267.736142,267.641892,170.591529,168.993439,267.690899,267.709482,169.948877,168.743019,268.564687,267.682345
100000,2,32,170.091890,168.914770,267.701935,267.664435,170.217522,169.201241,267.683465,267.704401,170.189990,168.999026,267.688576,267.688783,170.087805,169.579207,267.704235,267.797617,170.391377,168.893575,267.610549,267.661703
100000,2,64,169.954138,169.256082,268.418644,267.768748,170.837383,169.648085,267.614397,267.719984,170.096761,169.322609,267.658589,267.610526,170.686024,169.443512,269.130606,267.721720,170.894421,169.375128,268.474595,267.700140
100000,2,128,170.437757,169.625290,268.442334,267.724070,170.379412,169.261733,268.398161,267.730684,170.243985,169.297396,268.541652,267.711585,169.882541,169.804913,267.698089,267.744857,170.605886,168.929533,267.650207,267.732812
100000,2,256,170.144333,169.079611,267.746495,267.682647,170.952328,169.620381,267.654106,267.710939,170.471173,169.253313,268.490980,267.713013,170.418042,169.172104,268.344178,267.744604,170.015176,169.217691,268.333243,267.717021
100000,2,512,170.875484,169.490299,267.640464,267.716359,170.326859,169.368880,267.722705,267.718037,180.416800,169.347218,267.629815,268.131230,170.564673,168.852706,267.693253,267.784633,170.245258,169.101809,267.704089,267.752176
100000,2,1024,170.588866,169.457668,267.729160,267.764381,170.908874,169.478644,267.729233,267.751266,170.603173,169.204964,267.717562,267.727178,170.462998,169.426132,267.723607,267.703258,170.867291,169.273415,267.667564,267.725158
100000,2,2048,173.291468,171.084830,267.890959,267.653810,172.474647,171.166441,267.691807,267.693219,172.709156,170.899081,267.658607,267.695485,172.429963,171.013417,267.683922,267.709210,172.533748,171.007016,267.691095,267.716300
100000,2,4096,172.676193,169.829262,267.666202,267.773462,172.617692,170.304822,267.692456,267.749525,173.024712,170.178675,267.731083,267.701783,173.168091,170.159712,268.407874,267.742148,172.904149,169.881556,268.426773,267.657270
100000,4,1,95.482784,94.131851,267.665660,267.652807,96.134683,94.428577,267.704409,267.708802,95.445659,94.204713,269.135462,267.696946,95.176158,95.090986,268.391569,267.681438,96.481800,94.189205,268.901545,267.689869
100000,4,10,96.599093,93.504462,268.192365,267.687616,96.827124,94.043106,268.463642,267.799350,95.776618,94.818562,267.361724,267.703122,96.218266,93.948381,267.668338,267.689925,95.198091,94.319770,267.656116,267.739542
100000,4,16,94.938762,94.432966,267.739754,267.631402,96.639787,93.733730,267.693764,267.586790,95.443490,93.429713,267.509088,267.618292,96.230746,93.508406,267.663408,267.658930,97.110100,94.716004,269.179446,267.678558
100000,4,32,95.637999,94.114945,267.599636,267.670133,95.321291,94.688205,267.585715,267.701493,96.569482,93.984661,267.646298,267.745125,97.179572,94.169433,267.617776,267.703317,96.260165,94.995877,268.326032,267.632678
100000,4,64,96.872101,94.080217,268.389503,267.650534,96.842056,94.458331,267.629359,267.709058,95.185162,94.667835,267.406623,267.688166,94.744394,95.303995,267.663339,267.621379,96.169746,93.961093,267.745814,267.680817
100000,4,128,96.644081,93.236626,268.549879,267.571239,96.552743,93.764968,267.429141,267.620526,95.644081,94.080178,268.332278,267.634753,96.240978,95.519888,269.063655,267.626737,95.780396,94.082553,268.811021,267.622246
100000,4,256,96.354658,94.322992,269.116937,267.704054,97.176288,95.238082,268.391708,267.665792,96.921868,94.663760,267.650262,267.626065,96.913412,94.599879,268.934388,267.641809,94.835098,95.675125,267.442275,267.636690
100000,4,512,95.616061,95.093586,267.875875,267.706967,97.199313,95.254937,268.189389,267.645053,96.244179,94.271439,267.698701,267.656385,97.561034,94.260596,268.906422,267.739099,96.464410,94.610289,267.396723,267.649917
100000,4,1024,99.059342,95.561838,267.689592,267.708451,97.939823,95.594774,267.676667,267.603125,98.308855,96.296464,267.630329,267.621992,99.438662,95.551724,268.368697,267.616076,99.078574,95.486803,267.662491,267.740852
100000,4,2048,99.754495,97.093544,268.136895,267.687049,98.316606,96.529814,268.966961,267.665252,98.057886,97.030307,268.437935,267.688952,97.981009,96.167546,268.901424,267.650165,98.621228,97.266474,267.492043,267.630365
100000,4,4096,107.982468,100.184970,268.206106,267.718739,109.598150,100.209129,269.196748,267.743957,107.049369,99.732388,267.657580,267.690174,108.154088,99.592172,267.751836,267.623996,107.679447,99.879532,267.631179,267.713367
100000,8,1,49.997826,49.973958,268.195614,267.810006,49.912404,49.972304,268.452573,267.692588,49.960123,49.977993,267.714831,267.643673,49.967766,49.986350,267.637736,267.692044,50.010666,50.027786,269.111488,267.494035
100000,8,10,50.025054,50.058309,267.587280,267.689442,50.049344,49.982177,267.600189,267.674578,50.004069,50.000124,267.625553,267.461193,50.001942,50.052090,268.070424,267.687908,49.996512,50.015364,268.317444,267.737089
100000,8,16,50.058930,49.963983,267.458866,267.386474,50.023085,50.018268,267.575693,267.371218,50.091870,50.079521,267.552426,267.357783,50.082326,50.032860,267.343921,267.506073,49.948641,50.002149,267.643499,267.569963
100000,8,32,50.049815,50.047650,268.391074,267.442540,50.097168,50.101898,267.726370,267.606044,50.086243,50.074042,267.661232,267.676504,50.105957,50.146404,268.834286,267.661437,50.073061,50.077701,267.341099,267.694228
100000,8,64,50.116137,50.193139,267.588257,267.752289,50.111482,50.263136,269.921290,267.716874,50.126385,50.120842,268.311373,267.693894,50.092478,50.169475,267.353580,267.679991,50.204471,50.168458,267.321078,267.658798
100000,8,128,50.529026,50.300807,268.083687,267.741108,50.517434,50.352493,268.412908,267.703081,50.544394,50.464557,268.317808,267.602437,50.458182,50.401690,267.631408,267.366097,50.466397,50.345640,268.319364,267.663311
100000,8,256,50.867644,50.551671,268.103181,267.357115,50.930538,50.844294,269.062140,267.409848,50.747650,50.527834,269.038629,267.348767,50.835871,50.591445,267.585791,267.638652,50.786406,50.558290,268.138356,267.628693
100000,8,512,50.694302,51.357226,268.348351,267.676317,50.700024,51.628934,268.316003,267.305667,50.746128,51.523595,268.366709,267.650471,50.728458,51.335807,267.674741,267.613342,50.673557,51.482287,270.551956,267.389897
100000,8,1024,53.505445,52.527298,267.612268,267.401009,53.704936,53.028004,267.722222,267.589427,53.410065,52.527163,267.581598,267.621743,53.798259,52.795041,267.615352,267.657376,53.652089,52.509435,268.314876,267.557102
100000,8,2048,56.808211,55.001176,269.147753,267.441893,56.769089,54.904598,268.896485,267.446437,56.905987,54.808061,268.066320,267.451454,57.079401,55.060464,267.401500,267.597548,56.899860,55.137542,269.092260,267.463067
100000,8,4096,58.156238,60.924099,267.349772,267.640102,58.103562,60.943296,267.609399,267.625381,58.078404,60.979509,267.665571,267.320441,58.002406,61.022615,267.564514,267.332419,58.219172,61.310181,269.699441,267.679968
100000,12,1,27.415945,27.291637,270.325689,267.197837,27.311849,27.381952,269.436853,267.174804,27.546790,27.375279,270.976160,267.182794,27.469867,27.310660,271.618287,267.092238,27.463304,27.317731,270.465587,267.100583
100000,12,10,27.552045,27.314023,271.027706,267.174826,27.347119,27.429231,267.084202,267.182793,27.516796,27.327013,271.199358,267.080128,27.466343,27.317040,269.361459,267.090460,27.479592,27.365128,274.701749,267.209861
100000,12,16,27.430371,27.323328,272.568224,267.190110,27.460742,27.367363,269.540926,267.160187,27.496005,27.390794,270.522349,267.172868,27.460591,27.325274,269.664416,267.196839,27.393891,27.374907,270.363012,267.080304
100000,12,32,27.472440,27.471553,274.932965,267.176083,27.567059,27.515072,269.197788,267.087265,27.501201,27.460057,269.572346,267.187321,27.481826,27.395295,268.211902,267.198083,27.438267,27.397113,272.152379,267.193076
100000,12,64,27.565408,27.563311,269.284925,267.177872,27.529661,27.488422,272.814620,267.161909,27.477751,27.548159,270.949412,267.177779,27.664913,27.395013,270.508458,267.161702,27.606493,27.509763,269.794950,267.174788
100000,12,128,27.881959,27.775243,270.414494,267.178764,27.684025,27.704425,269.682727,267.160880,27.598485,27.659939,271.069741,267.202110,27.785959,27.733716,269.493077,267.192180,27.657512,27.670501,269.063503,267.190575
100000,12,256,28.308435,27.851862,272.004920,267.192717,28.497170,27.937912,269.322071,267.211507,28.107201,27.813328,269.458042,267.105221,28.419797,27.914960,272.650815,267.249449,28.427678,28.084804,272.456566,267.093843
100000,12,512,28.807563,28.908335,271.291702,267.203350,28.733564,28.372078,269.311333,267.117147,29.069066,28.934816,271.038019,267.208570,28.944807,28.789227,269.325842,267.191064,28.951492,28.700503,270.698386,267.125193
100000,12,1024,28.945251,29.375384,273.132755,267.121137,29.278672,30.707427,270.200088,267.198324,29.633127,30.692134,271.860120,267.203394,29.200215,30.123372,269.890619,267.202955,28.872894,30.333908,270.102484,267.212729
100000,12,2048,35.645548,33.381172,272.066257,267.200874,35.219589,32.627336,270.833440,267.216007,35.973005,32.648764,269.551693,267.109214,34.502761,32.047047,271.291342,267.073288,35.101406,32.396985,269.813978,267.075308
100000,12,4096,40.304302,38.514387,271.027954,267.185200,40.193106,37.574309,268.881846,267.056687,39.772555,37.565466,268.619590,267.162143,40.423091,38.303806,274.965274,267.202148,40.093988,39.988809,269.289127,267.209256
100000,16,1,20.729395,20.738751,271.144194,267.103899,20.762911,20.631512,270.408512,267.178530,20.785255,20.668102,272.155230,267.184514,20.789863,20.732262,271.335809,267.163320,20.732023,20.644187,271.654943,267.116823
100000,16,10,20.832794,20.783456,272.091323,267.164547,20.755699,20.763240,269.862265,267.175166,20.787277,20.764559,273.715543,267.094471,20.777102,20.735528,272.727713,267.081522,20.894655,20.716193,271.027172,267.199430
100000,16,16,20.817645,20.812164,271.162217,267.208528,20.822629,20.784295,269.641786,267.094869,20.738134,20.704489,270.565752,267.067085,20.758510,20.737429,268.764756,267.141793,20.769334,20.796080,269.470071,267.189061
100000,16,32,20.762910,20.740011,271.479353,267.195834,20.889765,20.796182,269.033068,267.081932,20.827668,20.831447,270.118511,267.194833,20.790604,20.779374,273.418562,267.201408,20.803732,20.781965,270.952175,267.173232
100000,16,64,20.992617,20.893435,272.546004,267.086202,20.893671,20.967227,269.615417,267.111573,21.002945,20.843502,269.665202,267.183650,20.978137,20.859337,272.187105,267.180551,21.004922,20.915242,272.946781,267.199078
100000,16,128,21.094806,20.991867,270.661252,267.174114,21.161576,21.070991,273.207690,267.161555,21.091108,21.090655,272.444795,267.120892,21.034649,21.231994,271.260111,267.095478,21.060285,21.104665,270.386806,267.116943
100000,16,256,21.070979,21.410236,269.899899,267.123680,21.155798,21.526229,269.853076,267.148817,21.011618,21.467182,270.352800,267.185382,21.220334,21.415741,269.273482,267.175118,21.253871,21.450321,271.062754,267.173628
100000,16,512,22.604445,22.353242,271.329975,267.189922,22.716810,22.050866,272.486512,267.087170,22.473424,22.006720,272.466549,267.178258,22.727034,22.279242,271.172170,267.134602,22.737931,22.281964,272.053938,267.182157
100000,16,1024,24.119086,23.300321,271.423881,267.079460,23.663238,23.731430,272.699766,267.188328,23.469763,23.782378,269.664936,267.730302,23.747577,23.833501,271.540973,267.155953,23.561728,23.335146,270.964780,267.166422
100000,16,2048,24.840896,25.962404,273.495202,267.171229,24.519309,26.166642,272.667974,267.097550,24.614955,27.068879,271.829274,267.170261,24.798042,26.181367,269.492872,267.163964,24.045180,26.019743,272.520909,267.103302
100000,16,4096,34.451670,34.408886,272.802436,267.176076,34.073285,34.512561,269.758487,267.116664,34.749511,33.929232,272.651811,267.070748,34.345768,34.550660,270.688758,267.155175,34.177014,34.629530,269.582236,267.173233
100000,20,1,16.946859,16.919339,271.432173,267.176404,16.890423,16.897657,270.407699,267.170038,16.959101,16.903106,272.217349,267.168169,17.422210,16.917682,271.178210,267.103754,16.914323,16.905725,268.418768,267.238703
100000,20,10,16.906973,16.944627,273.328448,267.099336,16.922623,16.930460,268.864785,267.176408,16.950143,17.083009,271.055819,267.178752,16.960467,16.935920,267.973835,268.242168,17.452902,17.077324,269.122265,270.482536
100000,20,16,16.948078,18.644744,270.041111,267.405502,16.944437,18.488263,272.267572,269.287605,16.972825,17.484409,272.397298,267.367732,16.946579,17.835944,272.224306,267.097780,16.954648,16.939491,272.504007,267.068762
100000,20,32,16.958768,16.974937,268.017579,271.108852,18.044638,17.629822,268.495395,267.231608,17.005022,17.801020,
